100 3.4907e-05
109 3.4425e-05
118 3.6925e-05
127 4.0092e-05
136 4.2907e-05
145 4.6758e-05
154 4.9536e-05
163 5.1814e-05
172 5.6758e-05
181 5.9832e-05
190 6.3332e-05
199 6.6739e-05
208 7.0072e-05
217 7.3628e-05
226 7.6535e-05
235 8.0017e-05
244 8.3109e-05
253 8.6386e-05
262 8.9331e-05
271 9.385e-05
280 9.7961e-05
289 0.000101054
298 0.000105368
307 0.000108572
316 0.000137923
325 0.000114923
334 0.000119571
343 0.000122164
352 0.000128016
361 0.000130664
370 0.000134589
379 0.00013746
388 0.000140997
397 0.000145144
406 0.000150034
415 0.0001542
424 0.000157423
433 0.000174848
442 0.000163311
451 0.000168107
460 0.000172441
469 0.000175237
478 0.000179403
487 0.000218254
496 0.000186255
505 0.000189051
514 0.000192273
523 0.000197495
532 0.000202106
541 0.000206644
550 0.000325141
559 0.000214625
568 0.000217143
577 0.000221125
586 0.00022631
595 0.000228532
604 0.00025842
613 0.000238291
622 0.000239846
631 0.000245457
640 0.000247698
649 0.000251513
658 0.000256976
667 0.000259828
676 0.000266179
685 0.000270956
694 0.00027266
703 0.000322548
712 0.00028153
721 0.000286364
730 0.000290308
739 0.000291975
748 0.000313345
757 0.000299345
766 0.00030403
775 0.000307512
784 0.000313123
793 0.00031764
802 0.000322844
811 0.000326641
820 0.000330436
829 0.000359029
838 0.000340436
847 0.000345011
856 0.000346751
865 0.000368917
874 0.000354825
883 0.000358103
892 0.000360251
901 0.000401657
910 0.000369899
919 0.000373677
928 0.000377362
937 0.000394305
946 0.000385065
955 0.000389806
964 0.000394028
973 0.000397935
982 0.000401565
991 0.000404657
1000 0.000457749
1009 0.00041188
1018 0.000418231
1027 0.000431397
1036 0.000424268
1045 0.000429361
1054 0.000435138
1063 0.000439546
1072 0.000443694
1081 0.000448249
1090 0.000455675
1099 0.00045773
1108 0.000461915
1117 0.000497785
1126 0.000468008
1135 0.000475415
1144 0.000476156
1153 0.000482637
1162 0.000485618
1171 0.0004901
1180 0.000493452
1189 0.000499007
1198 0.00050384
1207 0.000506267
1216 0.00050997
1225 0.000516673
1234 0.000518062
1243 0.000537154
1252 0.000526395
1261 0.00053047
1270 0.000533432
1279 0.000536599
1288 0.000542358
1297 0.000547395
1306 0.000551858
1315 0.000589524
1324 0.000563987
1333 0.000566895
1342 0.000570728
1351 0.00057782
1360 0.000580728
1369 0.000593468
1378 0.000593394
1387 0.00059669
1396 0.000597134
1405 0.000601264
1414 0.000605449
1423 0.000634985
1432 0.000615745
1441 0.000618745
1450 0.000626597
1459 0.00062593
1468 0.000629596
1477 0.000634171
1486 0.000642726
1495 0.000642782
1504 0.000674115
1513 0.000649911
1522 0.000673022
1531 0.000658078
1540 0.000659337
1549 0.000667873
1558 0.00067667
1567 0.000679429
1576 0.000685948
1585 0.000686003
1594 0.000691095
1603 0.000697892
1612 0.000701428
1621 0.000707891
1630 0.000711817
1639 0.00071615
1648 0.000720909
1657 0.000726372
1666 0.000729724
1675 0.00073528
1684 0.000742187
1693 0.000743334
1702 0.000755853
1711 0.000754908
1720 0.000754871
1729 0.000764686
1738 0.000760909
1747 0.00076702
1756 0.000773019
1765 0.000774649
1774 0.0008105
1783 0.000788945
1792 0.00079713
1801 0.000789204
1810 0.000794371
1819 0.000804296
1828 0.00080613
1837 0.000825981
1846 0.000815222
1855 0.000839629
1864 0.000828092
1873 0.000838406
1882 0.000834351
1891 0.000841425
1900 0.000841036
1909 0.000839166
1918 0.00086161
1927 0.000851925
1936 0.000865054
1945 0.000860666
1954 0.000871387
1963 0.000901609
1972 0.000879203
1981 0.000875369
1990 0.000878795
1999 0.000882776
2008 0.000921183
2017 0.000897609
2026 0.000895295
2035 0.00092322
2044 0.000902795
2053 0.00091709
2062 0.000916923
2071 0.000918979
2080 0.000923405
2089 0.000928182
2098 0.000948775
2107 0.000938423
2116 0.000944849
2125 0.000949867
2134 0.000959793
2143 0.000968404
2152 0.000968274
2161 0.000979274
2170 0.00102037
2179 0.000974849
2188 0.000990385
2197 0.00101922
2206 0.000991181
2215 0.000998348
2224 0.00100537
2233 0.00101072
2242 0.00101092
2251 0.00101803
2260 0.00102718
2269 0.0010275
2278 0.00103187
2287 0.00103157
2296 0.00107935
2305 0.0010397
2314 0.00104338
2323 0.00105301
2332 0.00106527
2341 0.00105718
2350 0.00106109
2359 0.00106318
2368 0.00108909
2377 0.00107692
2386 0.00108986
2395 0.00109938
2404 0.00111731
2413 0.00109694
2422 0.00110775
2431 0.00110514
2440 0.00111608
2449 0.0011254
2458 0.00112314
2467 0.00111962
2476 0.00112775
2485 0.00121547
2494 0.0011612
2503 0.00113616
2512 0.00114118
2521 0.00115651
2530 0.00118738
2539 0.00117508
2548 0.0011719
2557 0.00117636
2566 0.00117036
2575 0.00117282
2584 0.00118886
2593 0.00118316
2602 0.00119662
2611 0.00121351
2620 0.00120114
2629 0.0012101
2638 0.00123406
2647 0.00122458
2656 0.00122295
2665 0.00123399
2674 0.00124077
2683 0.00124901
2692 0.00125436
2701 0.00134939
2710 0.00127362
2719 0.00129392
2728 0.00126925
2737 0.00126153
2746 0.0012654
2755 0.00127032
2764 0.00127427
2773 0.00128473
2782 0.00131534
2791 0.00137575
2800 0.00132334
2809 0.00132045
2818 0.00130512
2827 0.00131804
2836 0.00131195
2845 0.00134223
2854 0.0013233
2863 0.0013531
2872 0.00133264
2881 0.00137984
2890 0.00135784
2899 0.00137452
2908 0.00140582
2917 0.00138162
2926 0.00136775
2935 0.0013686
2944 0.00138221
2953 0.00139662
2962 0.00139621
2971 0.00139867
2980 0.00139517
2989 0.00141023
2998 0.0014175
3007 0.00142487
3016 0.0013971
3025 0.001403
3034 0.00140649
3043 0.00142541
3052 0.00142317
3061 0.00141993
3070 0.00144575
3079 0.00144667
3088 0.00143987
3097 0.00145776
3106 0.00146474
3115 0.00149935
3124 0.001479
3133 0.00150767
3142 0.00149819
3151 0.00149041
3160 0.0015045
3169 0.00150141
3178 0.00150326
3187 0.00152645
3196 0.00154358
3205 0.00152226
3214 0.00150719
3223 0.00151491
3232 0.00152174
3241 0.00152063
3250 0.00152782
3259 0.00153213
3268 0.00153685
3277 0.0015408
3286 0.00155872
3295 0.00159065
3304 0.00158234
3313 0.00160706
3322 0.00158776
3331 0.00159856
3340 0.00158787
3349 0.00161498
3358 0.00162406
3367 0.00159046
3376 0.001643
3385 0.00159896
3394 0.00164176
3403 0.00174011
3412 0.00171065
3421 0.00162943
3430 0.00163274
3439 0.00166563
3448 0.00162882
3457 0.00167687
3466 0.00165817
3475 0.00168026
3484 0.00164639
3493 0.00165187
3502 0.00166267
3511 0.00166546
3520 0.00168087
3529 0.00170372
3538 0.00169435
3547 0.00168135
3556 0.00169242
3565 0.00172005
3574 0.00172011
3583 0.00170587
3592 0.00170894
3601 0.00171837
3610 0.00170781
3619 0.00173881
3628 0.00173524
3637 0.0017529
3646 0.00173533
3655 0.00173891
3664 0.00178
3673 0.0017714
3682 0.0018
3691 0.00176951
3700 0.00179783
3709 0.00182061
3718 0.00178837
3727 0.00177768
3736 0.00181922
3745 0.0018019
3754 0.00184718
3763 0.00181185
3772 0.00180837
3781 0.00182809
3790 0.00182964
3799 0.00202255
3808 0.00183894
3817 0.00188653
3826 0.00186005
3835 0.00184229
3844 0.00184283
3853 0.00184918
3862 0.0018412
3871 0.00184681
3880 0.0018902
3889 0.00192973
3898 0.00187081
3907 0.00187392
3916 0.00198247
3925 0.00191116
3934 0.00187268
3943 0.00193877
3952 0.00189468
3961 0.00190209
3970 0.00191727
3979 0.00192357
3988 0.00192722
3997 0.00192146
4006 0.00196847
4015 0.00191379
4024 0.00194118
4033 0.0019851
4042 0.00194642
4051 0.00198375
4060 0.00200549
4069 0.0019562
4078 0.0019604
4087 0.00200362
4096 0.00201332
4105 0.00204286
4114 0.0019814
4123 0.0020197
4132 0.00213877
4141 0.00206542
4150 0.00202503
4159 0.00202627
4168 0.00217484
4177 0.00202555
4186 0.00216314
4195 0.00225193
4204 0.00209669
4213 0.00211786
4222 0.00206353
4231 0.00206012
4240 0.0021863
4249 0.00210801
4258 0.00212395
4267 0.00222837
4276 0.00215319
4285 0.00211012
4294 0.00215606
4303 0.00216223
4312 0.00213773
4321 0.00218691
4330 0.00220512
4339 0.0021518
4348 0.00215453
4357 0.00216947
4366 0.00213267
4375 0.00214921
4384 0.00215091
4393 0.00225193
4402 0.00225365
4411 0.00228298
4420 0.00218288
4429 0.00216234
4438 0.00221628
4447 0.00222215
4456 0.00232206
4465 0.00231808
4474 0.00232111
4483 0.00221304
4492 0.00232428
4501 0.00228002
4510 0.00225248
4519 0.00236656
4528 0.00225719
4537 0.00235002
4546 0.00234863
4555 0.00228808
4564 0.0023383
4573 0.00236584
4582 0.00237578
4591 0.00230626
4600 0.00233484
4609 0.0022756
4618 0.00229447
4627 0.00237787
4636 0.00230887
4645 0.00241693
4654 0.00233184
4663 0.00239752
4672 0.00232304
4681 0.00247365
4690 0.00240985
4699 0.00236608
4708 0.00235528
4717 0.00236382
4726 0.00236345
4735 0.00250483
4744 0.00247824
4753 0.00248078
4762 0.00250448
4771 0.00247548
4780 0.00250426
4789 0.00244632
4798 0.00244989
4807 0.00246937
4816 0.0024872
4825 0.00247415
4834 0.0024908
4843 0.00254752
4852 0.00258226
4861 0.00250476
4870 0.00250629
4879 0.00257727
4888 0.00252916
4897 0.00255153
4906 0.00256172
4915 0.00261007
4924 0.002527
4933 0.00256968
4942 0.0025815
4951 0.00250239
4960 0.00256659
4969 0.00259635
4978 0.00268938
4987 0.00264425
4996 0.00262018
5005 0.00257877
5014 0.0025279
5023 0.00266438
5032 0.00261244
5041 0.00264762
5050 0.00265929
5059 0.00269075
5068 0.00264387
5077 0.00256861
5086 0.00266205
5095 0.0027561
5104 0.00273216
5113 0.00268496
5122 0.00259711
5131 0.00273661
5140 0.0027074
5149 0.00268896
5158 0.00278644
5167 0.00271811
5176 0.00272192
5185 0.00281108
5194 0.00282368
5203 0.00277707
5212 0.0026635
5221 0.00281244
5230 0.00278212
5239 0.00276947
5248 0.00275307
5257 0.00266929
5266 0.00271838
5275 0.00284047
5284 0.0027676
5293 0.00276758
5302 0.00289551
5311 0.00283851
5320 0.00280142
5329 0.00292056
5338 0.00275038
5347 0.00288086
5356 0.00288756
5365 0.00278884
5374 0.00290569
5383 0.00293799
5392 0.00279066
5401 0.00298251
5410 0.00280792
5419 0.00279931
5428 0.00289442
5437 0.0028634
5446 0.00287319
5455 0.00291442
5464 0.00285751
5473 0.00298199
5482 0.00284553
5491 0.00292919
5500 0.00290958
5509 0.00293969
5518 0.0029494
5527 0.00284497
5536 0.00281173
5545 0.00287373
5554 0.00295145
5563 0.00302889
5572 0.00303902
5581 0.00305313
5590 0.00297988
5599 0.00289373
5608 0.00309113
5617 0.00304763
5626 0.00287903
5635 0.00290349
5644 0.00305274
5653 0.00290167
5662 0.00304099
5671 0.00309219
5680 0.00302543
5689 0.00315045
5698 0.0029864
5707 0.00290486
5716 0.00310615
5725 0.00312447
5734 0.00310093
5743 0.00310389
5752 0.00304015
5761 0.00294612
5770 0.0030481
5779 0.00311823
5788 0.00315706
5797 0.00314706
5806 0.00315626
5815 0.00304862
5824 0.00310163
5833 0.00320641
5842 0.0031848
5851 0.0030488
5860 0.0030763
5869 0.00320022
5878 0.00314715
5887 0.00299451
5896 0.00300321
5905 0.00314648
5914 0.00305637
5923 0.00309128
5932 0.00306224
5941 0.00310558
5950 0.00308561
5959 0.00310524
5968 0.00307667
5977 0.00310782
5986 0.00308915
5995 0.00312974
6004 0.0031703
6013 0.00309563
6022 0.00321906
